,review,Total Star,Menu,Star_opt,Date,Output
188,역시 교촌이 젤 맛나용 카사바칩도 진짜 맛있어용 담엔 대량구매예정 ㅎㅎ,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
189,냐냐냐냐냐냐냐냐냐냐냐냐냐,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),무우 및 소스 추가(교촌무우)),교촌레드윙/1(사이드 메뉴(선택안함))","
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
190,맛있게 잘 먹었습니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 6월,5.0
191,맛잇는데 스티커가 떼져있엇어요 담엔 잘 붙여주세요,★★★★★,"교촌레드윙/1,생맥주（2000cc）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
192,매장 직원과 전화 통화후 기분 상해서 인지단골 주문에도 서운한 마음이드네요전화 응대도 중요하지만리뷰메뉴당 하셨으면 그냥하시지개 주문에 개 쿠폰 개 소스참 속좁으시네요나같으면 그리 안함,★★★,교촌레드스틱S＋교촌허니순살S/1,"
맛
★
4
양
★
4
배달
★
5
",2022년 5월,4.0
193,메뉴 개 주문  쿠폰개전화로 물어보니 퉁명스럽게 매뉴가 개여도 주문당 개 쿠폰이 라고 함기분 나쁨 곧바로매장에 추가 주문있어서 빨리 부탁드려요하니시간 후 도착이라고 하며 퉁명 스럽게 말하고 전화 끈어버림통화하신분이 알바 인지 점장인지는 모르겠으나단골인데전화받는 직원관리좀 하시죠어찌어찌 받는 쿠폰 사용하고다른 지점으로 옮길랍니다기분 상해서요,★★★★,교촌라이스세트/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
194,잘 먹었습니다 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
195,맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
196,레드윙이 너무 땡겨서 잘묵었음다,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 5월,5.0
197,잘먹었습니다  맛나요,★★★★★,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
198,맛있게 먹어요 먹어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
199,맛있게 먹어요 감사합니다,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,2.0
200,항상 맛있어요,★★★★★,"교촌허니콤보/1,교촌레드윙[S]/1","
맛
★
5
양
★
5
배달
★
0
",2022년 5월,1.0
201,역시 허니오리지널 완전 맛있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
202,맛있게 먹어요 감사합니다,★★★★★,"교촌허니콤보/1,교촌레드윙/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
203,잘 먹었습니당 맛있었어요,★★★★★,시그니처순살세트/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
204,간만에 먹어서 그런지 양이 아쉬웠지만 역시 맛이 있습니다,★★★★★,교촌허니콤보/1(무우 및 소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
205,잘 먹었습니다 닭봉 크기가 작아보이는건 기분 탓이겠죠 ㅠ,★★★★★,"교촌반반콤보/1,펩시（사이즈업）1.25L/1","
맛
★
5
양
★
4
배달
★
0
",2022년 5월,4.0
206,완전 바싹하고 배달빨라서 좋아요카사바칩도 맛있어요,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
207,맛있어용ㅎㅎㅎㅎㅎㅎ,★★★★,교촌레드오리지날/1,"
맛
★
4
양
★
4
배달
★
0
",2022년 5월,5.0
208,너무 맛있어서 사진도깜빡했네요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
209,맛있게 잘 먹었어요,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 5월,4.0
210,오늘도 맛있게 잘먹었어요,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
211,교촌치킨만 먹어요 ㅎㅎ,★★★★★,"교촌리얼후라이드순살/1,교촌순살[R]/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
212,배달도 예상시간보다 빠르고 역시 맛있습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
213,맛나게 잘 먹었ㅅ브니다좀 딱딱한 부위가 있는거 빼곤다 좋았어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
214,축구 보려고 시켰는데 오랜만에 잘 묵었습니다,★★★★★,"교촌레드콤보/1,교촌허니콤보/1","
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
215,항상 맛있게 잘 먹고 있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
216,배달도 빠르고 오랜만에 맛잇게 먹엇습니다,★★★★★,교촌레드윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
217,맛있게 잘 먹었습니다식후감,★★★★★,"교촌윙[S]/1,교촌샐러드/1,콜라（500ml）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
218,맛있었어요 감사합니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
219,넘 마시써요 치밥했습니다 ,★★★★★,교촌오리지날/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
220,배달도 빠르고 맛있었어요,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
221,레도는 진리죠 항상 맛나요 오늘따라 양념도 잘바라지고 웨지감사가 아니라 카사바로 바껴서  ㅇ아쉽지만 카사바도 맛나더라고요,★★★★★,시그니처순살세트/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
222,맛이 없을 수가 없는  맛있게 잘 먹었습니다 ,★★★★,"교촌살살치킨/1(사이드 메뉴(선택안함),디핑소스 추가(교촌허니머스타드소스))","
맛
★
4
양
★
4
배달
★
4
",2022년 5월,4.0
223,오늘다라 간이 덜 된것같아요항상 너무 맛있게 먹었었는데 다른날들에 비해 오늘은 조금 아쉽네요ㅠㅠ치킨 안에 속살도 살짝 맛이 밍밍하고겉에 양념도 너무 없어요다음번엔 맛있게 해주시길바랄게용ㅠㅠㅎㅎ,★★★★,교촌허니콤보/1,"
맛
★
4
양
★
5
배달
★
0
",2022년 5월,5.0
224,맛있게 먹었습니다 ,★★★★★,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
225,교촌 독산호점 맛있어요,★★★★★,"교촌레드오리지날/1,교촌레드콤보[S]/1","
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
226,예상배달시간 시간이라 나왔는데 분만에 배달이 왔네요 맛은 뭐 최고죠,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
227,역시 최고최고카사바칩도 맛있어요감사합니당,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
228,믿고먹는 교촌인데 오늘 후라이드는 너무 딱딱했어요,★★★,교촌허니콤보/1(사이드 메뉴(교촌고르곤치즈볼)),"
맛
★
3
양
★
5
배달
★
5
",2022년 5월,5.0
229,물론 똑같겠지만 양이 겁나 많아진 느낌맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
230,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 5월,5.0
231,달짝지근한게 맛있어요 항상 애용합니다,★★★★★,"교촌허니콤보/1,레드디핑소스/1,교촌허니갈릭소스/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
232,치킨 바삭바삭 맛있게   먹었습니다,★★★★★,교촌살살치킨/1(사이드 메뉴(교촌순살[S]（간장）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
233,완전 맛있어요빠삭하게 튀겨줘서ㅜ감사합니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
234,배달빠르고 맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
235,맛있어요 항상여기서 시켜먹어요,★★★★★,"교촌허니콤보/1,생맥주（1000cc）/1","
맛
★
5
양
★
5
배달
★
0
",2022년 4월,2.0
236,맛있게 잘 먹었어요,★★★★★,교촌허니콤보/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
237,카사바칩도 웨지감자도치킨도 다 맛있어요 ,★★★★★,교촌살살치킨/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
238,오랜만에 잘 먹었습니다,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
239,빠삭하게 잘 튀겨져 맛있게 잘 먹었습니다,★★★★★,교촌콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
240,맛있게 잘먹었습니다,★★★★★,"교촌레드콤보/1,교촌레드스틱[S]/1","
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
241,항상 맛있어요 감사합니다,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
242,너무 맛있어요 ㅠㅠ리뷰 이벤트로 받은 카사바칩도 존맛신화치킨 오래오래 팔아주세요,★★★★★,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
243,포장해서 먹었는데 맛있어요,★★★★★,교촌오리지날/1(디핑소스 추가(레드디핑소스)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
244,윙이 오래 튀긴건지 튀김옷이 검고 씹을때 질겼어요,★★★,교촌허니콤보/1,"
맛
★
2
양
★
5
배달
★
5
",2022년 4월,5.0
245,치킨 맛있게 잘 먹었어요 포장지 겉 표지에 소스 묻어 있어서 좀 아쉬웠네요 ㅠ,★★★★,교촌레허반반순살/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
246,정말 맛있게 먹었어요 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
247,배고팠는데 맛있게 잘먹었어요,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,3.0
248,맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
249,맛있어요 살도 부드러워요,★★★★★,"교촌허니콤보/1(디핑소스 추가(레드디핑소스)),교촌웨지감자/2","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
250,맛있어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,4.0
251,항상 맛있어용 배달도 빨리 왔어요,★★★★★,교촌리얼후라이드순살/1(디핑소스 추가(교촌스위트칠리소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
252,도착한지 몰하서 늦게 가져오긴 햇지만 그래도 세가지 다 바삭하고 맛잇엇어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
253,끝내주는 맛 믿기힘든맛입니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
254,허니콤보 맛있게 먹었습니다,★★★★★,"발사믹치킨/1,생맥주（500cc）/1","
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
255,허니콤보  웨지감자  진리,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
256,자주시켜먹어서 당분간쉬어야겠음,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
257,존맛탱치킨은교촌이요오오,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
258,항상 맛있게 잘먹었습니다 ㅎㅎ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
259,단짠 단짠 허니콤보는 진리죠 ㅋ  맛있게 먹었어요,★★★★★,"교촌허니순살[R]/1,교촌레드콤보/1,교촌무우/3","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
260,간만에 시켰는데 맛있게 먹었어요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
261,교촌 치킨 바삭하고 맛있어요 직접 픽업도 친절하게   포장해주시네요 추천합니다,★★★★★,교촌레허반반순살/1(디핑소스 추가(교촌잠발라야소스)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,4.0
262,역시 치킨은 교촌이죠,★★★★★,교촌레드콤보/1(사이드 메뉴(교촌웨지감자（세트）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
263,콜라안줘서 별뺐습니다,★★★,교촌콤보/1,"
맛
★
5
양
★
1
배달
★
5
",2022년 4월,4.0
264,믿고먹는교촌 맛잇습니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
265,역시 교촌순살이 재일 맛있어요,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
266,역시 맛나요 잘먹었습니다,★★★★★,교촌콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
267,교촌레드순살맛있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
268,맛있었어요 잘 먹었습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
269,셋이서 가뿐히 공략 완료 잘 먹었습니다 먹느라 사진을 못 찍어서 다 먹은 거라도 찍었어요 ㅎㅎ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
270,맛있고 양도 많네요,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,4.0
271,교촌은 진짜 너무 맛있어요,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
272,교촌허니는 진리,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 4월,5.0
273,교촌허니콤보 정말 맛있습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
274,양도 맛도 모두  굿 입니다역시 치맥은 교촌 허니콤보,★★★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
275,교촌 치킨은 진리입니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
276,맛있게 잘 먹었습니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
277,잘먹었습니다 번창하세요,★★★★,교촌반반콤보/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 3월,5.0
278,교촌은 언제나 맛있고 또 시켜먹고싶네요,★★★★★,교촌허니콤보/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
4
배달
★
4
",2022년 3월,5.0
279,맛있어요 교촌은 언제나진리,★★★★★,"교촌레허반반순살/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,1.0
280,오늘은 양념이 넘 안섞인듯하네요넘 양념이 안배여서 이맛도 니맛도 아니네요사장님이 바뀌셨는지 예전맛이 아니네요,★★★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
2
양
★
5
배달
★
4
",2022년 3월,5.0
281,교촌 허니콤보는 항상 맛있어요,★★★★★,교촌레드오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
282,맛있어요짱,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
283,포장해서 먹었는데 맛있어요,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
284,맛있게 잘 먹었습니다잘 튀겨주셔서 감사합니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
285,맛있게잘먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
286,ㅠ,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
3
배달
★
5
",2022년 3월,5.0
287,잘먹었습니다 맛있어요 ,★★★★★,"교촌오리지날/1,교촌허니오리지날/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
288,레드콤보는 항상 맛있어요 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
289,항상 먹지만 교촌이 진리임다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
290,좋아요 맛도 좋아요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
291,레드콤보 맛있어용,★★★★★,"교촌레드순살[R]/1,교촌허니순살[R]/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
292,교촌치킨 잘먹었니다 그런데 웨지감자에 원래 시즈닝이 있었던것으로아는데박스도바뀌었고요 제조방식이 달라진건가요 이전보다 웨지감자맛이 떨어졌네요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
293,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1(디핑소스 추가(교촌무우)),"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
294,맛있었어요 잘 먹었어요,★★★★★,교촌리얼후라이드순살/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,1.0
295,맛잇구 빼달이 빨랃서요,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
296,포장 해서 먹으면 좋네요 가까워서 치킨먹고싶을때 포장주문 해야겠습니다 잘먹었습니다,★★★★★,"교촌오리지날/1,교촌레드오리지날/1","
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
297,빠르고 맛있게 너무좋아요달콤함에 더욱맛있네요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
298,맛있어요 배달도 빨랐어요,★★★★★,교촌레드윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
299,배달도 뻐르시고 재주문 맛있어요,★★★★★,교촌순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,1.0
300,바삭바삭해서 맛있어요,★★★★★,교촌레드오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
301,식후감배달빠르고 맛있었어요 치킨 사진을 못찍어서 서비스로 받은 칩 올립니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
302,오늘도 맛있게 잘 먹었어요,★★★★★,"교촌레허반반순살/1,교촌무우/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
303,치킨은 교촌이 짱,★★★★★,"교촌레드콤보/1,교촌허니콤보/1","
맛
★
5
양
★
5
배달
★
0
",2022년 3월,1.0
304,치킨은 역시 교촌,★★★★★,"교촌레드오리지날/1,생맥주（1000cc）/3","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
305,너무 마싯다 웨지감자랑 너무너무 잘 어울려여,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
306,굿뜨 항상 시켜먹어여,★★★★★,교촌레허반반순살/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
307,치킨 맛있게 잘 먹었습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
308,맛있고 준비 빨라요,★★★★★,"시그니처순살세트/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
309,콤보가 젤 맛있지요 ㅎㅎ 쿠폰 장 모았는데 모레 이사갈거라서 내일 또 주문하려구요ㅎㅎ 오늘도 맛있게 잘 먹었습니다,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
310,최고입니다,★★★★★,교촌허니오리지날/1,"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
311,맛있었어요 잘 먹었습니다,★★★★★,"교촌허니콤보/1,콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
312,배달도 빨랐고 뜨겁게 먹을수 있어서 좋았어요 맛있었어요 허니콤보 짱,★★★★★,교촌허니오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
313,역시  아주 맛있네요 배달도 예상시간보다 빨리 왔어용ㅎㅎ,★★★★★,"교촌허니콤보/1,교촌반반콤보/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
314,좋아요,★★★★★,시그니처세트/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
315,오랜만에 허니 먹고싶어서 시켰습니다 이사 온 후로 첨인데 허니 콤보가 없어서 고민의 시간을 좀 가졌지만 허니 오리지날도 맛있었습니다 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
316,잘먹었습니다 ,★★★★★,교촌레드윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
317,배달도 금방 오고 바삭하니 맛있었어요,★★★★★,교촌콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
318,맛있게 잘 먹었습니다,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
319,기름기 많고 소스는 덜 묻혀져 있고 살은 딱딱하고 양은 적고 최악입니다,★,교촌오리지날/1,"
맛
★
1
양
★
1
배달
★
4
",2022년 3월,5.0
320,역대급으로 맛이 없었네요,★,교촌허니콤보/1(사이드 메뉴(선택안함)),"
맛
★
1
양
★
4
배달
★
4
",2022년 3월,5.0
321,교촌치킨만 시켜서 먹지요 ㅎㅎ,★★★★★,교촌레드콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
322,배달도 빠르고 맛있게 먹었습니다,★★★★★,시그니처순살세트/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
323,교촌 허니콤보 알고있는 그맛이에요 항상 맛있습니다,★★★★★,교촌레드윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
324,오자마자 먹느라 사진을 깜빡 했네요너무 ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
325,픽업으로 따뜻하게 잘 먹었습니다 ,★★★★★,교촌반반윙/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
326,항상 잘 먹고 있습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
327,역시 교촌입니당 맛있어요,★★★★★,"시그니처순살세트/1(사이드 메뉴(선택안함)),교촌레허반반순살/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
328,간만에  먹었는데  매콤하니  맛나요 ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
329,맛있어요 잘먹었습니다,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
330,맛있게 잘 먹었습니다 ,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
331,너무 맛있게 잘먹었습니다 ㅎㅎ,★★★★★,"교촌오리지날/1,소주（참이슬후레쉬）/1","
맛
★
5
양
★
5
배달
★
0
",2022년 3월,5.0
332,허니는 언제나 맛있습니당,★★★★,"교촌레드콤보/1,교촌콤보[S]/1","
맛
★
5
양
★
4
배달
★
1
",2022년 2월,5.0
333,와우시 쯤 약간 한가한 시간에 시키긴 했는데 완전 뜨끈 뜨끈 빠르게 도착해서 맛있게 먹었습니다ㅠㅠ ㅎㅎㅎ 역시할인 행사 안해도 미워항 수 없는 교촌 ㅠㅠㅎㅎ최고요 ㅎㅎ,★★★★★,교촌허니순살[R]/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
334,항상 잘먹어요  배고파서 먹다 찍었네요 ㅜㅋ,★★★★★,교촌허니콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,4.0
335,허니콤보 맛있게 잘먹었습니다,★★★★★,교촌레드오리지날/1(사이드 메뉴(선택안함)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
336,배달 빠르고 요청사항도 잘들어주시고 일단 마시씀니당,★★★★★,"교촌오리지날/1(사이드 메뉴(선택안함)),콜라（1.25L）사이즈업/1","
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
337,맛있고 배달 빨라요,★★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
338,역시 믿고 먹는 교촌입니당,★★★★★,교촌반반콤보/1(사이드 메뉴(선택안함)),"
맛
★
4
양
★
5
배달
★
5
",2022년 2월,5.0
339,레드오리지널이 맛이 좀 없네요예전이랑 양념맛이 좀 다르네요ㅠ,★★★★,"교촌레드콤보/1,교촌콤보[S]/1,하바네로마요소스/1","
맛
★
3
양
★
5
배달
★
5
",2022년 2월,5.0
340,항상 맛있게 잘 먹고있습니다,★★★★★,시그니처순살세트/1(사이드 메뉴(교촌칠리포테이토)),"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
341,맛있게 먹음,★★★★★,교촌오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
342,아이들이 순살은 여기를 좋아해요,★★★★,교촌반반콤보/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
343,식후감늘 맛있습니다,★★★★★,교촌반반오리지날/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 2월,5.0
