,review,Total Star,Menu,Star_opt,Date,Output
186,아주 잘 먹었습니다 리뷰 쓴 줄 알았는데 안 쓰고 있었네요,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
187,너무맛있어요또시킬게요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
188,맛있게 잘 먹었습니다,★★★★★,다리＋날개/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,4.0
189,베이스가 맵지 않아서 아이가 먹기 좋네요 전 소스에 찍어먹었답니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,4.0
190,맛있어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
191,맛있습니다다만 치킨이 조금 딱딱했습니다,★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
4
양
★
3
배달
★
5
",2022년 6월,1.0
192,친구네 집 놀러가서 시켜먹었는데 역시 페리카나 맛있네요 친구도 저도 만족했습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 6월,5.0
193,역시 치킨은 페리카나 매번먹는 치킨이에요,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
194,페리카나 오랜만에 먹었는데 너무 맛 있었어요배달도 빠르고 굳  감사합니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
195,오랜만에 양념치킨먹고싶어서 반반으로 주문했는데 너무 맛있게 잘 먹었습니다 후라이드도 완전 바삭해요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
196,맛있어여 요기지점,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
197,맛나요ㅎ역시 페리카나치킨이 찾아왔어요ㅎ,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
198,잘먹었습니다감사합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
199,페리카나 양념이 맛있다고 하는데난 후라이드가 더 좋아 ㅠㅠ여기만 몇번째 주문인지 모르겠네요흥하세요,★★★★★,"반반치킨/1,꼬들목/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
200,후라이드 정말 맛있어요  많이 파세요,★★★★★,간장치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
201,배달비가 무료이고 사장님 엄청 친절하신ㄷ 후라이드만 맛있어요 양념은 ㅠㅠ 고기가 오래된거같아요ㅠ,★★★,반반치킨/1,"
맛
★
3
양
★
5
배달
★
5
",2022년 5월,5.0
202,페리카나는 여기서만 시켜먹어요 맛있어요감사합니당,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
203,반반치킨 늘 맛있게 먹고있습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,2.0
204,반반메뉴 잘 먹었습니다 뼈  반반 인줄 알았는데순살반반이 왔더라고요그냥 먹었습니다 수고하세요 ,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
205,항상 너무 맛있게먹고있어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
206,맛나요요요요요요요요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
207,바삭바삭하게 왔네요,★★★★★,양념치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,1.0
208,맛있게 잘 먹었습니다정신차리고보니 호일에 양념만 깔려있어요 ㅋ담엔 사진 먹기전에 찍을께요,★★★★★,순살후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
209,페리카나 순살은 퍽퍽살이라 넘 좋숩니당 오랜만에 먹어도 맛있네용 잘 먹었습니다 ,★★★★★,양념치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
210,늘 만족스럽게 먹어요 추천추천,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무,펩시콜라 1.25L))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
211,맛있게 잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
212,맛있귀 잘 멀었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
213,두마리굿맛굿배달굿,★★★★★,순살양념/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
214,맛있게 잘먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
215,맛있습니다아아아아아,★★★★★,간장치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
216,맛있어요 역시 양념은 페리카나,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
217,사장님이 친절하세요역시 양념은 페리카나,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
218,배달실수하셔서 기분이 약간안좋았는데 배달하시는 분이 미안하다고 하시고 정말착하셔서 다 풀렸어요 그리고 정말 맛있었어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
219,배달도 빠르고 배달해주시큰 분도 친절했습니다닭냄새가 살짝 난건 아쉽지맠 맛있았네요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
220,맛있어요 주인 분도 친절하시고 배달 분도 친절 하세요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
221,맛있게 잘먹었습니다 ㅎㅎ,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무)),페리치즈볼 5개/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,1.0
222,후라이드 바삭하고 튀김옷 얇아서 좋아요양념도 추억의 옛날 양념치긴맛이라 맛있어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
223,심플한 양념 맛있어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
224,맛있게 잘먹었습니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
225,엄청 오래된 것마냥 고기가 엄청 질기고 맛없었어요 다신 안 시킬 듯,★,다리＋날개/1,"
맛
★
1
양
★
1
배달
★
3
",2022년 5월,5.0
226,맛있게 잘 먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,2.0
227,잘 먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
228,바삭바삭 맛있어요 사장님이 직접 배달해 주시는지친절하십니다,★★★★★,반반치킨/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
229,맛있어용,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
230,배달도 빠르고 후라이드 항상 바삭바삭 맛있습니다 추천합니다,★★★★★,"순살양념/1(사이드 메뉴 추가(양념소스 큰컵（100g）,치킨무))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
231,배송도 빠르고 양도많고 양념치킨 너무 너무 맛있어요잘먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
232,오늘도 맛있게 잘 먹엇습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
233,일 때문에 자주는 아니더라도가끔씩 시켜먹는데 항상 맛있고 친절하십니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
234,배달도 빠르고 맛도 좋아요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
235,제가 젤 애정하는 페리카나맛있게 잘 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
236,괜찮네요 양념은ㅎㅎ,★★★★★,반반치킨/1,"
맛
★
3
양
★
5
배달
★
5
",2022년 5월,1.0
237,이건못참찌,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
238,이런 가게가 잘 돼야 합니다후회하지 않습니다 오랜만에 옛날생각나는 후라이드 먹었네요정말 최고입니다 번창하세요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
239,순살양념 맛 부활 잡내없고 기름도 깨끗한 맛,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
240,기름이나 튀김옷 체크를 해보셔야겠어요 후라이드에서 말린새우맛이 납니다 양념은 기가맥혀요,★★★★★,"반반치킨/1,츄러스치즈볼 5개/1","
맛
★
4
양
★
5
배달
★
5
",2022년 5월,5.0
241,맛있는데 젓가락달라했는데 안줘서 개뺍니다,★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
242,페리카나는 먹을따마다 치킨 맛이 진화하는 느낌이네요맛있게 잘 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
243,잘먹었습니다감사합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
244,역시 양념치킨은 페리카나가 맛있네요,★★★★★,반반치킨/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
245,반반 맛있어요 잘먹을게요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
246,후라이드 맛있었어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
247,사진은 없지만 항상 맛있게 조리해주시고 웃는 얼굴로 배달해주시는 사장님의 좋은 마음 덕분에 더욱 기분좋게 잘 먹었습니다 항상 건강하시고 번창하세요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
248,맛있게 잘 먹었습니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
249,배달도빠르고맛있게 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
250,순살도 넘넘 맛있어요 양념은 진짜 페리카나가 제일 맛있어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
251,맛있고 양 많아요 배달아저씨도 친절하세요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
252,맛있게 잘먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
253,정말 맛있는 치킨이네요 잘튀기셨어요 배달도 익스프레스보다 빨라요ㅋㅋ 사장님이직접배달하셔서그런가 문앞에서 가져갈때까지 기다리시고 친절하시더라구요 맛도있고요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
254,딱 양념치킨의 정석 너무 맛있어요ㅠㅠ 사장님도 너무 친절하시구 자주 시켜먹을게요,★★★★★,후라이드/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
255,다 괜찮은데 배달이 별로 콜하지말고 문앞 배달 문자 달라 했지만 전화 번 문 두드리고 문자는 없고 배달에서는 매우 실망,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
1
",2022년 5월,5.0
256,맛있어요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
257,맛있게 잘 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
258,배달도 너무 친절하시고 너무 맛있어요 앞으로 치킨은 페리카나 독산점에서 먹어야겠어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
259,맛있게 잘먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
260,맛은 있었는데 살이 너무 없었어요ㅠ,★★★★,순살반반/1,"
맛
★
5
양
★
3
배달
★
4
",2022년 4월,5.0
261,배달 시간과 먓과 양의 놀랐습니다  잘먹었습니다,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
262,진짜 맛있어요 잘 먹었어요,★★★★★,"간장치킨/1,페리치즈볼 5개/1,꼬들목/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
263,옛날 추억의 치킨맛,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
264,맛있게  맛있었어요 감사합니당,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무,펩시콜라 1.25L))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
265,맛있게 먹었습니다 추천합니다,★★★★★,순살후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
266,옛날 치킨 맛을 느낄 수 있음,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
267,맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
268,맛있게 잘 먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
269,넘 맛있게 잘튀겨주세요순살 더럽게 맛없는 치킨 체인점도 많은데 여기는 순살도 맛있네용,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
270,술에 취해 혼자 마리 시켰습니다저녁에 미친듯이 먹고담날 아침에도 조금 먹고 출근퇴근하고 먹어도 맛있네요직접 배달하시느라 고생많습니다자주 시켜먹을게요수고하세요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
271,순살 오랜만에 먹었는데 더 맛있어진 것 같아요 사장님이 친절하게 직접 배달해주십니다 강추,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
272,맛있게 잘먹었습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
273,빠른배송 잘먹을게요,★★★★★,반반치킨/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 4월,5.0
274,치킨은 항상 옳다,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
275,맛있게 잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
276,맛있게 잘 먹었습니다 감사합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
277,배달 빠르고 맛있습니다,★★★★★,매운양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
278,그리운 옛 양념치킨 맛 심플하게 맛있는 치킨입니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
279,감사히 잘먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
280,이거 맛있네 이거 맛있어,★★★★★,순살반반/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
281,난잡해진 치킨계에서 벗어난 클래식의 중후함,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
282,맛있고요맛있어요진짜 맛있는데사진을 못찍었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
283,따뜻할때 빠르게 도착해서 오자마자 사진 급히 찍고 잘 먹었습니다,★★★★★,순살후라이드/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
284,맛이야 말할필요없이 맛있구여배달 오지게 빨랐어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
285,맛있어요아버지가 사주신 어릴적 먹던 그맛이네요,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
286,순살 후라이드 뼈가 없어서 먹기 편해요 다음에는 반반메뉴 시켜야겠네요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
287,맛있게 잘 먹었습니다,★★★★★,순살양념/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
288,맛있게 잘 먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
289,생각보다 양이 많아서 놀랐네요 맛있게 잘먹었습니다 다음엔 주문 요청사항 참고하셔서 벨 누르지는 말아주세요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
290,옛날 시장 통닭 같은 느낌 양배추 샐러드가 생각나는 맛입니다배달도 따뜻할 때 바로 배달해 주십니다 옛날 생각나는 치킨집 ,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
291,처음 시키는데 맛있었어요,★★★★★,순살양념/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 4월,4.0
292,이렇게 질긴 치킨 처음 먹어보네요 많이 파세요,★★★★,반반치킨/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 4월,5.0
293,후라이드는 페리카나,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
294,맛있게 잘 먹겠습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
295,넘 맛있었어용 잘 먹었습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
296,맛있어요 배송 빨라요,★★★★★,"반반치킨/1,페리치즈볼 5개/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
297,맛있게 잘 먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
298,맛있게 잘 먹었어요 ,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
299,맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
300,맛잇어요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
301,잘먹었습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
302,너무 맛있었어요 진짜 예전에  월드컵 보면서 먹던 치킨 그 맛 그대로예요 ㅎㅎ 스물다섯 스물하나 드라마 보면서 정말 오랜만에 옛날에 먹던 페리카나 치킨이 생각나서 주문했는데 너무 맛있게 잘 먹었어요 빠르고 친절하게 배달해주셔서 정말 기분좋게 먹었습니다 다음에도 치킨이 생각나면 꼭 페리카나에서 주문할게요  번창하세요,★★★★★,페리윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
303,맛있어요 항상 감사해요,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
304,맛있게 잘 먹었습니다 닭이 신선합니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
305,맛있어요 잘먹었습니다 감사합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
306,후라이드 맛있게 잘 먹었네요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
307,넘넘 맛있어요 요새 여기서만 먹어요,★★★★★,반반치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
308,부모님 드시라구 배달 요청 드렸는데맛있게 잘 드셨다구 하네요짱짱,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
309,너무 맛있어요가격도 착하고 배송도 빠르고 완젼강추요,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1,츄러스치즈볼 5개/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
310,맛있어요 잘먹었습니다 감사합니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
311,늘 맛있는 양념치킨 감사합니다,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
312,오늘도 목놓아 외칩니다 킹갓카나 독산호점 ,★★★★★,후라이드/1(사이드 메뉴 추가(매운양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
313,역시 페리카나는 배신하지 않네요 맛있어요,★★★★★,후라이드/1(사이드 메뉴 추가(양념소스 큰컵（100g）)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
314,페리 카나 치킨이 찾아왔어요 맛있는 치킨이 찾아 왔어요 ,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
315,잘먹었습니다    ㄷ,★★★★★,다리＋날개 양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
316,촉곳ㅅㅅㅅㅅㅅㄹㅅㅅ,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
317,사장님 덕분에 너무 맛있게 먹었어요,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
318,페리카나는 역시 양념이 맛있어요,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
319,양도 많고 참 맛있어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
320,원래도 페리카나를 좋아하지만 이 지점은 더 맛있어요 사장님이 항상 배달도 직접하시능 것 같은게 친절하셔요,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
321,이벤트할때 저렴하게 잘 먹었어요,★★★★,순살양념/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 3월,4.0
322,맛있게 잘먹었습니다,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(치킨무,펩시콜라 1.25L))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
323,식후감양념은 페리카나가 최고인것 같아요알싸한 마늘맛과 함께 맛있게 잘먹었습니다ㅎㅎ,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
324,주로 두마리 시키다가 한마리 시켜봤는데 이게 차이가 왜 있는지는 모르겠지만 맛은 두마리가 더 낫네요  어쨌든 맛있게 먹긴 했습니다,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
325,배달도 빠르고 맛고 좋고 옛날 후라이드맛 그대로입니다 추천합니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
326,빠르게 배달 해주셔서 감사합니다맛있게 잘 먹었어요,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
327,감사히잘먹었습니다,★★★★★,"반반치킨/1,꼬들목/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,1.0
328,맛있게 잘 먹었습니다,★★★★★,순살양념/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
329,맛있게 잘먹었습니다,★★★★★,순살반반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
330,맛있게 잘 먹었습니다,★★★★★,두마리치킨세트（후라이드＋후라이드）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
331,역시 양념은 페리카나,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
332,맛있게 잘먹었습니다 고맙습니다,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
333,뜨겁게 도착했어요치킨은 당연하고 치즈볼이 정말 맛있습니다,★★★★★,반반치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
334,맛있고 배달 친절하시고 양도  좋습니다,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
335,뜯고 허겁지겁 먹어서 사진은 없구욬ㅋㅋㅋ와 진짜 개맛있음배달하시는분도 너무 친절하셔서 기분좋게 먹었네요,★★★★★,반반치킨/1(사이드 메뉴 추가(펩시콜라 1.25L)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
336,많이 시켜먹는데 시켜먹었던 날은 조금 아쉬웠네요,★★★★★,다리＋날개/1,"
맛
★
1
양
★
1
배달
★
1
",2022년 3월,5.0
337,항상 잘먹고 잇습니다,★★★★★,"양념치킨/1,반반치킨/1,꼬들목/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
338,주인분이 직접 배달해주셔서 빠르고 언제나 맛있게먹고있습니다,★★★★★,양념치킨/1(사이드 메뉴 추가(치킨무)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
339,사장님ㅠㅠ반반 부탁드렸었는데 매번 메모남겨드리는데 잘 못보시나봐용그냥 담에 후라이드시키구 양념을따루 니켜야겠어용ㅠㅠ,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
340,오랜만에 주문해서 먹었는데 여전하시네요잘 먹었습니다,★★★★★,"두마리치킨세트（후라이드＋양념치킨）/1(사이드 메뉴 추가(양념소스 작은컵（50g）,치킨무,펩시콜라 1.25L))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
341,예상시간보다 훨씬 빨리 배달왔고 양념 맛있게 먹었습니다,★★★★★,두마리치킨세트（후라이드＋양념치킨）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
342,배달빠르고 늘 맛있어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
343,양도 많고 맛있어요 양념도 맛있었어요,★★★★★,반반치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
