,review,Total Star,Menu,Star_opt,Date,Output
159,진짜 코가 찡하니 취향저격이예요 양파도 신선하고 잘 먹었습니다,★★★★★,닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
160,서비스 배달 속도  삼박자 다좋아요,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
161,맛있었어요 갑자기 생각나서네네 넘나 그때 맛나서 까먹었나봐요오래오래 장사해주세요,★★★★★,후라이드/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
162,맛있게 먹었습니다 ㅎㅎ,★★★★★,"닭다리반＋닭날개반/1(소스 추가(청양마요소스,양념소스))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
163,저번엔 콜라가 안 와서 뭔가 속상했지만 이번엔 콜라도 오구 너무 좋아용 맛도 옴총 있어요 네네스위틱 서비스 개도 잘 받았습니당 너무 맛있어서 먹다가 찍어버렸어요ㅜㅜ,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
164,맛있게 먹었습니다,★★★★★,"윙봉/1(사이드 추가(네네볶이)),맥주1000cc/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
165,맛있게 넘잘먹었습니다,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,2.0
166,맛있게 먹었습니다,★★★★★,순살네네마늘치킨/1(사이드 추가(네네감자튀김)),"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
167,항상 맛있게 먹고있습니다,★★★★★,순살청양마요치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
168,그럼요당연하죠네네치킨,★★★★★,어니언스노윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
169,양 엄청 많고 맛있었어요,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,4.0
170,맛잇게 먹엇습니다,★★★★★,닭다리반＋닭날개반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
171,역시네네입니다,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반),소스 추가(크리미언소스))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
172,맛있게 잘 먹었습니다 닭다리만 먹는 아이라 이구성 좋아요 조각,★★★★★,"후라이드/1,네네볼（치즈맛）/1","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
173,따뜻하게 도착해서 잘 먹었어요,★★★★★,순살양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
174,양 많아서 배 터질뻔 했어요 ㄷㄷ,★★★★★,닭다리/1(사이드 추가(네네미니핫도그)),"
맛
★
4
양
★
5
배달
★
4
",2022년 5월,5.0
175,맜있어요  감사합니다,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
176,맛있어요 양파랑 소스 조합도 좋지만 치킨 자체가 좋은치킨이네요,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 5월,5.0
178,맛있게 잘 먹었어요,★★★★★,오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
179,배달도 빠르고 맛있어요,★★★★★,오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
180,너무 맛있게 잘 먹었어요,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
181,양 많고 맛있게 잘 먹었습니다,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
182,바삭바삭하고 촉촉해서 맛있게먹었습니다 감사합니다,★★★★★,후라이드/1(소스 추가(양념소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
183,맛은 괜찮았는데 전에는 매운소스와 콜라도 줬던걸로아는데 이번에는 머스타드랑 먹지도않는 아이스크림밖에 없네요,★★★,순살/1(소스 추가(양념소스)),"
맛
★
3
양
★
3
배달
★
3
",2022년 4월,4.0
184,제입맛에는별로인듯해용,★★★★★,"후라이드/1,치킨무/2","
맛
★
3
양
★
5
배달
★
5
",2022년 4월,5.0
185,맛있어써요,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
186,배달도 빨리오고 역시 치즈스노윙입니다,★★★★★,"후라이드/1,소주 3000원/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
187,응맛있어시아우아오요,★★★★★,순살소이갈릭치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
188,맛나요 맛나요 맛이 나요,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
189,언제나 맛있는 프라이드치킨,★★★★★,청양마요치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
190,맛있게 잘 먹었습니다 매콤하니 좋네요,★★★★★,후라이드/1(사이드 추가(네네감자튀김)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
191,맛있게 잘 먹었습니다,★★★★★,순살오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
192,맛있게 잘먹었어요,★★★★★,닭날개（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
193,맛있게먹었어요 감사합니다,★★★★★,후라이드/1(소스 추가(쇼킹핫소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
195,맛있습니당 굿굿숫리에용,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
196,맛있게 잘 먹었습니다ㅎㅎ,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
197,깜박 잊고 이벤트 참여 안 했지만 너무 맛난 치킨 잘 먹었습니다 ㅎㅎ,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
198,배달은 분 좀 넘게 걸렸고 맛은 나쁘지 않았어요 조리하고 한참뒤에 보내주신건지 배달을 여러곳에 들렸다 오신건지 음식이 식어서 왔어요 ㅠㅠ 정말 가까운 거리인데 이렇게까지 차갑게 오는건 좀 할인하는날이라 그런지 후기 남긴다고 적었는데 후기 요청 서비스도 없었어요 이럴거면 그냥 할인 이벤트 안하는게,★★★,후라이드/1,"
맛
★
3
양
★
5
배달
★
1
",2022년 4월,5.0
199,맛있어요,★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 4월,5.0
200,일찍 시켜서 배달을 빨리주셔서 따듯하게 더맛나게먹었습니다,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
201,배달빠르고 서비스며 치킨이며 모두 맛있네요 정말 잘 먹었습니다 ,★★★★★,"순살 반반/1(반마리 선택(순살매콤치즈스노윙반,순살쇼킹핫반),음료 업그레이드(사이다1.25L 추가))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
202,배달이 생각보다 빨라서 좋았습니다,★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
4
양
★
4
배달
★
4
",2022년 4월,4.0
203,음 마싯다 정말 마싯어요,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
204,별로에요 다음엔 안먹을듯,★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
1
양
★
1
배달
★
1
",2022년 4월,5.0
205,가슴살 비율은 많았지만 깨끗한 튀김옷이 좋았어요,★★★★★,"순살 반반/1(반마리 선택(순살치즈스노윙반,순살핫블링반),사이드 추가(네네볼（치즈맛）),소스 추가(쇼킹핫소스))","
맛
★
5
양
★
4
배달
★
5
",2022년 4월,5.0
206,식후감 은계속되는구나또 한주가 지나고 주말 미세먼지 하나없는 화창한 봄주말에 나는 여전히 쓸쓸히 집안에 쳐박혀 있었다 이런 내가 위안을 삼을 수 있는건 바로 치킨 오늘은 오랜만에 네네치킨을 주문했다 가장 무난한 반반치킨으로 맵달한 양념과 바삭하고 고소한 후라이드를 동시에 먹으니 선택장애 걱정도 없다 혼자 사는 나는 후라이드를 먼저 먹고 양념을 나중에 먹는게 치킨의 국롤 후라이드는 하루 지나면 바삭함이 사라져 눅눅해 지지만 양념은 마치 숙성되는 것처럼 더 진하게 맛있어지기 때문에,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
207,맛있어요  다음에또주문할게요,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
208,예상시간보다 분 늦고 양념소스 뚜껑은 꽉 안닫고 덮어만 놔서 그 속에 소금이 들어갔네요 덕분에 소스도 양념도 못먹었습니다 치킨 자체는 맛있었네요리뷰 이벤트 네네스위틱은 보내주시지 않았지만 리뷰는 쓰기로 했으니 써드립니다,★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
2
",2022년 4월,5.0
209,배달 기사님 완전 친절하시구요   엄청 빨리 왔어요 예상 배달 시간보다 일찍 왔어요 치킨 완전 맛있어요  스위틱 따로 시켜 먹어도 될 정도로 맛있어요,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
210,먹었습니다 먹었습니다 ,★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
3
양
★
3
배달
★
3
",2022년 4월,5.0
211,맛있어요 배달도 빨라요,★★★★★,"닭다리반＋닭날개반/1,네네소떡（양념소스맛）/2","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
212,너무 맛있게 잘 먹었습니당,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
213,맛있게먹었어요ㅎㅎㅎㅎ,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,2.0
214,리뷰이벤트로 네네스위틱 기대했는데 쌩을ㅠ 그럴줄알았음 양념 빼고 스위틱 시킬걸후라이드는 바삭 맛있어서 별점을 야박하게는 못드리겠네요살짝 빈정은 상했습니다,★★★★,후라이드/1,"
맛
★
4
양
★
5
배달
★
5
",2022년 4월,4.0
215,치킨이 다 식고 차가웠음 맛도 없었음,★,순살오리엔탈파닭/1(소스 추가(크리미언소스)),"
맛
★
1
양
★
1
배달
★
1
",2022년 4월,1.0
216,바삭바삭 맛있습니다,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
217,맛있게 잘 먹었습니다 양이 정말 많아요,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,1.0
218,맛있게 잘 먹었어요,★★★★★,"순살치즈스노윙＋네네맥앤치즈볼/1,순살청양마요치킨/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
219,후라이드가 맛있어요,★★★★★,"순살소이갈릭치킨/1,후라이드/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
220,양도 푸짐하구 맛도 있어요 아이스크림 까지,★★★★★,"후라이드/1,네네짜용 스위트갈릭맛/1,양념소스/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
221,짭쪼름해서 맛있었어요군데군데소스가 안 묻은곳이 나왔지만전체적으로 맛있었습니다갈릭맛이 조금 더 강했음 더 맛있을거같아요소스개 무 이렇게 옆에 있었습니다,★★★★,"순살 반반/1(반마리 선택(순살어니언스노윙반,순살핫블링반))","
맛
★
5
양
★
4
배달
★
5
",2022년 4월,5.0
222,맛있게 먹었어요 배달도 빠르고 좋아요 항상 맛있게 먹어요,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
223,빠른배송에 아이들이 맛있게 잘먹었습니다 최고,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
224,치킨이 바삭바삭 맛있네요,★★★★★,"순살 반반/1(반마리 선택(순살치즈스노윙반,순살쇼킹핫반),음료 업그레이드(콜라1.25L 추가))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
225,너무 맛있게 잘먹었습니다,★★★★★,"순살 반반반/1(반마리 선택(순살후라이드반,순살치즈스노윙반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
226,네네치킨 반반치킨 맛있게 잘 먹었습니다 양념은 짜지않고 약간 달달한 맛이 나면서 특히 맛있었던것 같아요 후라이드는 머스타드 소스에 찍어먹으면 느끼하지 않게 먹을수 있어요,★★★★★,"뼈 반반/1(반마리 선택(네네마늘치킨반,쇼킹핫반),사이드 추가(네네볶이)),맥주1000cc/3","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
227,맛있게 잘먹었습니다 ㅎㅎㅎ,★★★★★,순살오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
228,비 오는데 빠르게 배달 해 주셨어요 배달 받았는데 치킨이 아주 뜨끈하네여 맛있게 잘 먹겠습니다,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
229,맛있게 잘 먹었습니다,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
230,너무맛잇어요 또먹어야겟어요 ㅎ,★★★★★,"순살 반반반/1(반마리 선택(순살후라이드반,순살쇼킹핫반,순살양념반),사이드 추가(네네감자튀김))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
231,후라이드 맛있어요 스위틱도 맛나용,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,쇼킹핫반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
232,과일 마요네즈 샐러드에 치킨 찍어먹는 느낌이라 저에겐 별로네요,★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
3
양
★
4
배달
★
4
",2022년 4월,5.0
233,스노윙치즈 순살 맛있어요,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
234,맛있었는데 파가 너무너무 적었어요ㅠㅠ,★★★★★,양념치킨/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 4월,5.0
235,너무 맛있게 먹었습니다 스노윙치킨 오랜만인데 너무 맛있어요,★★★★★,"순살청양마요치킨/1,순살양념치킨/1,네네감자튀김/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
236,주문받고 요리하신거 맞나요음식이 넘 미지건 하네요ㅜㅜ,★★,순살오리엔탈파닭/1(소스 추가(청양마요소스)),"
맛
★
1
양
★
3
배달
★
4
",2022년 4월,5.0
237,굿,★★★★★,순살오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
238,오랜만에 시켜봤는데 맛있어요ㅎㅎ리뷰서비스도 주셔서 잘먹었습니다,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
239,치킨 오랜만에 먹었는데 맛있어요,★★★★★,순살치즈스노윙/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
240,아이들과 맛있게 잘먹었습니다,★★★★★,오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
241,저렴하고 맛있게 잘 먹었습니다,★★★★★,매콤치즈스노윙/1(음료 업그레이드(콜라1.25L 추가)),"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
242,맛있어요 최애치킨이에요,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,쇼킹핫반)),청양마요소스/1","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
243,맛있어요,★★★★,크리미언치킨/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 4월,5.0
244,맛있게 잘먹었습니다,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,4.0
245,맛있게 잘 먹었어요,★★★★★,"순살 반반/1(반마리 선택(순살매콤치즈스노윙반,순살핫블링반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
246,맛닜게 먹었습니다,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
248,굿굿ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,★★★★★,오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
249,맛있어요  담에 또 먹을게용,★★★★★,닭다리반＋닭날개반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
250,맛있어요 치즈볼이랑 치즈스틱도 맛있네용,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
251,배달도 빠르고 양도 맛도 항상 좋네요 굿,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
252,양 많고 바삭해요 배달도 빨리 왔어요,★★★★★,"뼈 반반/1(반마리 선택(후라이드반,양념반),소스 추가(청양마요소스))","
맛
★
5
양
★
5
배달
★
5
",2022년 4월,5.0
253,한두조각 먹다가 찍긴했는데양 괜찮고또 처음 먹어보는데 맛도 좋습니다,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살치즈스노윙반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
254,생각보다 배달 일찍 도착해서 좋았는데 따끈한 치즈스틱 먹자마자 감동했어요 너무 맛있어서 치킨도 맛있는데 치즈스틱 맛집이예요,★★★★★,"순살 반반/1(반마리 선택(순살치즈스노윙반,순살쇼킹핫반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
255,맛있게 잘 먹었어요,★★★★★,후라이드/1(소스 추가(쇼킹핫소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
256,맛있어요 살코기가 부드럽고 맛나요 크리미소스랑 먹으니 맛있네요,★★★★★,청양마요치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
257,맛있어요 잘 먹었습니다,★★★★★,순살소이갈릭치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
258,확실히 맛있긴 하네여,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
4
배달
★
5
",2022년 3월,5.0
259,맛있게 잘 먹었어요,★★★★★,오리엔탈파닭/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
260,오늘도 맛있게 잘 먹었습니다 번창하세요,★★★★★,윙봉/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
261,치킨은 역시 후라이드,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,1.0
262,역시 스노윙이 가루치킨 원조에요,★★★★★,"순살 반반/1(반마리 선택(순살레드마요반,순살치즈스노윙반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
263,배달도 빠르고 진짜 뜨끈뜨끈할때 배달받았어요바삭하니 맛있게  잘먹었습니다,★★★★★,닭다리반＋닭날개반/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
264,맛있어요,★★★★,오리엔탈파닭/1,"
맛
★
4
양
★
4
배달
★
4
",2022년 3월,5.0
265,잘먹었습니다아아아아,★★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
266,맛잇어용 다음에 또시켜먹을게요,★★★★★,"순살오리엔탈파닭/1,청양마요소스/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
267,치킨이랑 맥주랑 깨끗하네요 아이스크림 잘 먹었습니다,★★★★★,오리엔탈파닭/1(소스 추가(오리엔탈파닭소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
268,오랜만에 먹는 파닭  맛있어요 년이 지나도 네네치킨 파닭같은 파닭은 없네요 맛있게 잘 먹었습니다 서비스로 주신 치즈스틱도 맛있고 추억의 아이스크림도 옛 생각이 나네요 ㅎㅎ 늘 번창하세요 담에 또 시킬게요,★★★★★,닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
269,배달 빨리왓고요튀김도 바삭하니 은근 매콤 맛잇내요네네 는 치킨 진리입니다,★★★★★,"오리엔탈파닭/1,네네감자튀김/1,레드마요소스/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
270,맛있어용 ㅎㅎㅎㅎㅎ,★★★★★,후라이드/1(소스 추가(양념소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
271,빠르고 잘먹었습니다,★★★★★,순살소이갈릭치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
272,처음 시켯는데 마싯게먹엇어용,★★★★★,윙봉/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
273,잘먹었습니다 바삭하니 맛있어요ㅎㅎ,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
274,맛있게 잘먹었습니다,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
4
",2022년 3월,5.0
275,네네치킨은 처음 시켜 먹어봤는데 양도 많고 맛있네요다음에 또 시켜먹을께요,★★★★★,후라이드/1(소스 추가(쇼킹핫소스)),"
맛
★
1
양
★
1
배달
★
1
",2022년 3월,4.0
276,맛있게 잘 먹었어요,★★★★★,"뼈 반반/1(반마리 선택(어니언스노윙반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
277,좋아하는 네네치킨 맛도 좋고 섭스도 굳,★★★★★,순살소이갈릭치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
278,배송도 빠르고파닭은 네네가 진리인듯,★★★★★,"뼈 반반/1(반마리 선택(치즈스노윙반,쇼킹핫반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
279,양도많고맛도좋네요,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
280,너무 맛있었어요,★★★★★,"뼈 반반/1(반마리 선택(크리미언반,양념반)),콜라1.25L 추가/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
281,맛있는데 배달올때 봉투하나 없이 보내시는건 좀,★★★★,양념치킨/1,"
맛
★
5
양
★
5
배달
★
3
",2022년 3월,5.0
282,너무 맛있네요 잘먹었습니다 ㅎㅎ,★★★★★,"순살 반반/1(반마리 선택(순살후라이드반,순살양념반)),네네스위틱/1","
맛
★
5
양
★
4
배달
★
4
",2022년 3월,5.0
283,요청사항에 소스 많이 뿌려달랬는데 소스가 부족해서 아쉬웠어여,★★★★★,"뼈 반반반/1(반마리 선택(후라이드반,치즈스노윙반,양념반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
284,양파듬뿍소스듬쀽에치킨 너무맛있었어요 저는 청양마요보다 크리미어니언이더맛난거같아용 ㅋㅋㅋㅋㅋㅋ,★★★★★,오리엔탈파닭/1(소스 추가(쇼킹핫소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
285,맛있게 잘 먹었습니다,★★★★★,"순살소이갈릭치킨＋네네맥앤치즈볼/1,콜라1.25L 추가/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
286,치킨 맛있어요또 시켜먹을게요,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
287,맛있게 먹었어요,★★★★★,순살치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
288,역시 파닭의 좌 네네치킨파는 따로 담아서 먹는게 더 좋네요,★★★★★,순살소이갈릭치킨＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
289,기름이 많이 흐르지않고 깔끔바삭해서 정말 맛있어요 그리고 양도 푸짐하고 서비스로 주신 스위틱이 진짜 맛있습니다,★★★★★,순살반반반（청양마요＋양념＋후라이드）＋맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
290,배송빠르고 맛있어요,★★★★★,치즈스노윙＋네네맥앤치즈볼/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
291,원래 콜라는 포함 안되나요 배달도 느린거 같구요많은별점은 못드리겠네요,★★★,"뼈 반반/1(반마리 선택(후라이드반,어니언스노윙반))","
맛
★
3
양
★
3
배달
★
2
",2022년 3월,5.0
292,사천원 할인 이벤트를해서 그런가 양도 사천원 빠진거 같네요상자안에닭이 듬성듬성 있네요,★★,후라이드（핫）/1,"
맛
★
5
양
★
1
배달
★
5
",2022년 3월,5.0
293,구로에서 먹는 마지막 치킨이였는데 맛있게 잘먹었습니다,★★★★★,"순살소이갈릭치킨/1,순살/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
294,맛있게 잘먹었습니데요청사항들어주셔서 감사합니다,★★★★★,"순살소이갈릭치킨＋네네맥앤치즈볼/1,순살반반반（청양마요＋양념＋후라이드）＋맥앤치즈볼/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
295,맛있어요,★★★★★,닭다리/1(사이드 추가(네네스위틱)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,2.0
296,잘먹었습니다 감사합니다,★★★,"후라이드/1,청양마요소스/1","
맛
★
3
양
★
3
배달
★
3
",2022년 3월,5.0
297,맛잇게 잘 먹엇습니다,★★★★★,"오리엔탈파닭/1(소스 추가(쇼킹핫소스)),네네감자튀김/1","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
298,맛있게 잘 먹었어요,★★★★★,"후라이드/1(사이드 추가(네네감자튀김),음료 업그레이드(콜라1.25L 추가))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
299,배달 빠르고 양도 적당하네요,★★★★★,후라이드（핫）/1,"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,4.0
300,타 지점보다 피가 조금 두껍네요파는 타지점보다 마니 주셨구요콜라는 없네요그래도  평타 이상이라 생각합니다,★★★★,오리엔탈파닭/1,"
맛
★
4
양
★
5
배달
★
4
",2022년 3월,4.0
301,배달 빠르고 맛있었어요감사합니다,★★★★★,후라이드/1(소스 추가(양념소스)),"
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
302,맛있게 잘 먹었습니다,★★★★★,"순살 반반/1(반마리 선택(순살레드마요반,순살치즈스노윙반))","
맛
★
5
양
★
5
배달
★
5
",2022년 3월,5.0
