,review,Total Star,Menu,Star_opt,Date,Output
157,배달 빠르고뜨끄은 뜨끄은치킨 웜청 푸짐해서 놀랐어욤보드랍게 잘 튀겨진 치킨넘맛나게 잘 먹었습니다,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
158,오우쉣 너무 맛있어요 배송도 빠르고 다먹기 전까지 따뜻하게 먹은척 오랜만이네요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
159,빨리 오고 맛있었습니다,★★★★★,황금올리브＋콜라1.25/1(추가메뉴(새우스틱)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
160,튀김이 노랑노랑하게 잘 튀겨왔습니다 맛은 당연히 맛있구요 앞으로도 계속 여기치킨 시킬겁니다,★★★★★,"황올 엉치치킨 4조각/1(추가메뉴(통새우 멘보샤,스파클링레몬보이)),황금올리브닭다리/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
161,짜리 콜라가 으로 변하는 마술 잘봤습니다,★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
162,치킨은 역시나    독산시흥본점정말 맛있어요감사합니다,★★★★★,오리지날 양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
163,완전 맛있어요얼마나 맛있게얼마나 빠르게가져다 주셨는지정말 뜨끈뜨끈해서 손 데이는줄 알았어요감사합니다,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
164,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1(추가메뉴(양념소스추가,BBQ 모듬볼 6개,오징어튀김))","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
165,맛있게 잘 먹었어요 배달도 빨라요,★★★★★,오리지널 콤보반반（황금올리브＋크리스피）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
166,분 내로 배달됐어요뜨겁고 바삭하고너무 맛있었어요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
167,맛있게 잘먹었어요,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
4
배달
★
5
",2021년 10월,2.0
168,맛나요맛나요맛나요 ㅎㅎ,★★★★★,핫황금올리브 크리스피/1(추가메뉴(밀크크림소스)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
169,아주 맛있게 먹었습니다 고객 응대도 너무 친절하십니다,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
170,항상 양이 아쉽네요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
4
",2021년 10월,5.0
171,늘 먹는 치킨말안해도 아시죠 당연 맛나요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
172,매콤하니 너무 맛있었어요,★★★★★,오리지널 콤보반반（황금올리브＋크리스피）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
173,바싹한 치킨과 바싹하고 매콤한 맛이 있는 두가지라 좋더라고요 보내주신 머스타드와 양념치킨 소스를 찍어서도 잘 먹었습니다 다음에도 잘 부탁드립니다,★★★★★,닭다리콤보（엉치4＋닭다리2＋케이준감자）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,1.0
174,엉치뼈는 사랑입니다 또 시킬께요,★★★★★,황금올리브닭다리/1(추가메뉴(양념소스추가)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
175,배달빨랏아요 역시 황올 바삭함,★★★★★,"자메이카 통다리구이/1,오징어튀김/1,케이준감자/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,4.0
176,오징어튀김은 참 별로네요하니씩 천원을 받으면서  참 아니네요,★,"황금올리브닭다리/1,황금올리브치킨순살/1","
맛
★
1
양
★
4
배달
★
5
",2021년 10월,5.0
177,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,핫 황금올리브 콤보반반（블랙페퍼＋찐킹소스）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
178,맛있게 잘 먹었습니다 다만 바라는 점이 있다면 블래페퍼는 한곳에 뭉치지 않게 골고루 뿌려 주셨으면 좋겠습니다,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
179,동생 시켜줬는데 바삭바삭하다고 엄청 좋아하네요배달도 제시간에 와서 따뜻하게 먹었습니다감사합니다,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
180,변함없는  치킨이예요 후라이드는 역시,★★★★★,"황금올리브치킨/1,코카-콜라 1.25L/1","
맛
★
5
양
★
4
배달
★
5
",2021년 10월,5.0
181,치킨 무 먹을 때 오래된건 너무 물렁해서 유통기한 오래 안남은거 부탁드렸는데 배달 메모 적어놔도 그런거 신경 안쓰시는거 같고 역시나 치킨도 다른 지점이랑 다르게 오래된 기름으로 튀기시나봐요 ㅠㅠ,★,"황금올리브닭다리/1,순살크래커/1,자메이카 통다리구이/1","
맛
★
2
양
★
2
배달
★
3
",2021년 10월,5.0
182,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,2.0
183,너무 맛있고 양도 많네요,★★★★★,순살크래커/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
184,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"메이플버터갈릭（4개）/1,자메이카 통다리구이/1,통새우 멘보샤/1,BBQ소떡/1,BBQ닭껍데기/1,치킨무 추가/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
185,네네네네ㅔ네네네네네네ㅔ네네네네기대안해요이제,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
4
",2021년 10월,5.0
186,배달도 재시간에 오고 바삭한게 맛있네요근데 생각보다 매콤해서 아이는 못 먹었어요,★★★★★,황금올리브속안심/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
187,역시 맛있습니다 최애 치킨이에요,★★★★★,황금올리브핫윙/2,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
188,배달도 빠르고 맛나게 잘 묵었습니다 수고하시고 사업 번창하세요ㅡ,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
189,식후감 오늘부터 일편닭심,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
190,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
191,항상 이것만 먹어요,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
4
배달
★
5
",2021년 10월,5.0
192,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요 ㅋㅋ 맛나요맛나요맛나요,★★★★★,"황금올리브닭다리/1,케이준감자/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
193,야식은 비비큐죵 맛있었습니다,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
194,너무 맛있어요 바삭바삭하니  언제나 비비큐는 진리,★★★★★,오리지날 양념치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
195,는 언제나 맛있네요,★★★★★,순살크래커/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
196,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브 속안심 반마리/1,통새우 멘보샤/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
197,맛있게 잘 먹었네요,★★★★★,"황올한 깐풍치킨/1,케이준감자/1,쉐킷시즈닝추가（치즈맛）/1","
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
198,치킨향 못참고 먹다가 중간에 찍었네요ㅋㅋ시흥본점 사장님 믿고 주문합니다 너무 맛있게 해주세요,★★★★★,핫크리스피 반마리/1(추가메뉴(더블치즈볼)),"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
199,혼자먹는데 반마리 배달되서 너무좋아요 사이드하나랑 같이먹으니까 딱좋네요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
200,맛있어요맛있어요맛있어요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
201,맛있게 잘먹었습니다 ㅋ,★★★★★,황금올리브반반＋코카-콜라 1.25L/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
202,맛있게 잘 먹었습니다,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
203,완죤맛있고무엇보다 뜨끈뜨끈하게 와서 정말 죠아뜸미당 잘무거뜸돵,★★★★★,황올한 깐풍순살 반마리/1(추가메뉴(포테이토치즈그라탕)),"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
204,맛있게 잘 먹었어요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,4.0
205,아주 맛있어요 비비큐에선 황금올리브가 가장 기본이며 짱이네요 강추합니다,★★★★★,황금올리브 반마리/1(추가메뉴(bbq크림치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,4.0
206,반마리 혼자서먹기에 딱좋네요최소주문금액맞추는건 좀 아쉽지만요,★★★★★,"황금올리브 반마리/1,케이준감자/1,BBQ소떡/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
207,혼자먹기 좋 아 요,★★★★,유나 세트/1,"
맛
★
4
양
★
4
배달
★
0
",2021년 9월,5.0
208,치킨에 별개 오징어튀김 맛과양에 별개  세트시키면 뭔가속은기분드는메뉴네요치킨 단품메뉴만 먹는게 훨신좋겠습니다,★★★★,"핫황올 블랙페퍼 닭다리/1,양념소스 추가/1","
맛
★
3
양
★
1
배달
★
0
",2021년 10월,5.0
209,사진은 못찍었지만 블페 맛있네요,★★★★★,황금올리브치킨/1(추가메뉴(bbq크림치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
210,배달도 시간안에 오고 치킨도 맛있어요 치즈볼도 맛있고 만족스러웠어용 ㅋ,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
211,잘먹었습니다 맛있어요,★★★★★,"황금올리브치킨순살/1,BBQ체고치즈소스（150g）/1,극한왕갈비치킨소스（120g）/1,바이젠500cc/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
212,맛있었어요 왕갈비소스도 넘 좋아요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,1.0
213,배달앱 리플 처음 남깁니다 제 치킨 인생에서 가장 혜자스러운 치킨이었습니다 사장님 조금 일하고 돈 많이 버세요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
214,맛있었습니다 여기 지점은 맛좋네요 많이파세요,★★★★★,황올 엉치치킨 6조각/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
215,황올 조각 시켰는데핫황올 조각 왔네요맵찔이라 땀이 삐질삐질 나네요,★★★,핫황금올리브 크리스피/1,"
맛
★
3
양
★
3
배달
★
0
",2021년 9월,5.0
216,짱짱맨 완전맛있맨,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
217,맛있어요맛있어요맛있어요,★★★★★,핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
218,맛이 생각보다 많이 맵네요,★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
4
양
★
4
배달
★
4
",2021년 10월,5.0
219,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,핫황올 블랙페퍼 순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
220,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"핫황금올리브 크리스피/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,4.0
221,후추가 너무 많아요 근데 맛있어요 중독적이예요,★★★★★,"다리가 두개 더 세트SET 2/1(추가메뉴(양념소스추가,밀크크림소스)),BBQ닭껍데기/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
222,바삭바삭하니 좋네요브레이브걸스 이뽀올 ㅎ,★★★★★,"자메이카 통다리구이/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
223,맛있게 먹다가 치킨에 초록색이 보여서 뭐지 했는데웬 비닐조각이 있어서 너무 놀랐습니다만약 삼켰으면 생각하기도 싫네요ㅜㅜ더욱더 조심해주시면 좋겠습니다,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
1
양
★
5
배달
★
5
",2021년 9월,5.0
224,맛있게 잘먹었어요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
225,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브（반반）/1,코카-콜라 245ml/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
226,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,자메이카 통다리구이/2,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
227,기사님이 손잡이에 잘 걸어주셨어요안전운전 하시고 복받으세요,★★★★★,체고치 순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
228,아이들이 잘 먹네요 밥이랑 궁합이 잘 맞네요,★★★★,자메이카 통다리구이/1,"
맛
★
5
양
★
5
배달
★
4
",2021년 10월,5.0
229,맛이이습니다 ,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
230,잘잘잘잘잘먹었습니다,★★★★★,"다리가 두개 더 세트SET 2/1,쉐킷쉐킷 바베큐맛/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
231,약간 미지근했지만 배달이 많아서 그랬겠지요맛있었어용잘먹었습니다ㅎㅎ,★★★★,황금올리브치킨/1,"
맛
★
5
양
★
4
배달
★
5
",2021년 9월,5.0
232,역시 후라이드는 네요 잘먹었습니다,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
4
",2021년 10월,5.0
233,맛있어요 배달도 빠르고 굿,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
234,맛이써요,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
235,배달빠르고 맛있어요,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
236,잘먹었습니다 맛있네요,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
237,오랜만에 먹으니 맛있네요,★★★★★,핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
238,맛있어요 빨리와요 굿,★★★★★,황금올리브반반＋코카-콜라 1.25L/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
239,비비큐 핫크리스피는 진리,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
240,맛있었어요 양념은 조금 짜고 맵더라규요 역시 황올이 답입니다,★★★★★,황금올리브닭다리/1,"
맛
★
4
양
★
5
배달
★
5
",2021년 10월,5.0
241,후라이드중최고에요후라이드중최고에요,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
4
배달
★
0
",2021년 9월,5.0
242,조각이내요 배터지는줄 ㅎㅎ 큼직하고 맛있고 포장빠르고 깔끔하고 최고입니다,★★★★★,황금올리브치킨/1(추가메뉴(황금알치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
243,배달도 빠르고 쿠폰땜에 싸게 잘 묵었습니다 수고하시고 사업 번창하세요ㅡ,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
244,맛있게 잘 먹었어요 배달도 정시간보다 살짝 이르게 왔습니당,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
245,바삭바삭 맛있어요 잘먹었습니다,★★★★★,황올한 깐풍치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
246,배달빠르게와주셔서 감사해요맛있게 잘먹었어요,★★★★★,황금올리브（반반）/1(추가메뉴(bbq크림치즈볼)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
247,맛있어요 소스가 조금만 더 있었음 좋겠어요,★★★★★,황올반＋순살크래커반＋황금알2개[소스플레이트 증정]/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
248,너무 맛있어요배달도 괜찮고 양도 나쁘지 않았어요무엇보다 문자를 주시는데 정성이 느껴져서 기분좋게 잘 먹었던거 같아요,★★★★★,체고바 순살/1(추가메뉴(게살크림고로케（1ea）)),"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
249,맛있게 잘 먹었어요,★★★★★,"황올한 깐풍순살/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
250,맛있습니당 ㅎㅎㅎㅎㅎ,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
251,양많고 맛있어서 좋앗고 주문한것도 빨리 나와서 좋네요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
252,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
253,잘 먹었습니다,★★★★★,메이플버터갈릭（4개）/1(추가메뉴(우유튀김)),"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
254,후라이드는 황금올리브가 진리,★★★★★,황금올리브치킨순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
255,말이 필요없음 그냥 존맛,★★★★★,황올한 깐풍치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
256,맛있게 잘 먹었습니다,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
257,잘먹었습니다,★★★★,메이플버터갈릭（6개）/1,"
맛
★
4
양
★
4
배달
★
0
",2021년 9월,5.0
258,배달도 빠르고 맛있습니다,★★★★★,"스모크치킨/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
259,비비큐는 독산시흥점 고정입니다 닭 맛있고 배달 좋고 변동이 있으면 항상 전화 먼저 주어서 양해 구하십니다 번창하세요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
260,가성비 훌륭합니다,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
261,맛있어요 잘먹았습니다 ㅎㅎ,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
262,맛있어요 후라이드는 역시 비비큐,★★★★★,스모크치킨/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 10월,5.0
263,항상 맛잇어요 ㅎㅎ,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
0
",2021년 9월,5.0
264,맛있게 먹었습니다,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
265,항상 뜨겁게 배달되서 더 맛있어요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
266,맛있었는데왜 목이 없죠ㅎㅎ가장 좋아하는 부위인데ㅎㅎ그거 빼곤 전체적으로 만족합니다또 시켜먹을게요,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,4.0
267,맛있어요 닭도 크고 배달도 비오는날인데도 빨리해주셨내요,★★★★★,황올 엉치치킨 6조각/1(추가메뉴(양념소스추가)),"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
268,역시 비비큐는 최고의 튀김옷을 자랑하네요 아주 제취향입니다 굿굿굿,★★★★★,황금올리브치킨순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
269,닭씻고나서 조리한건가요 잡내나는것 같네요,★,"황금올리브치킨/1,오징어튀김/1","
맛
★
1
양
★
1
배달
★
1
",2021년 9월,5.0
270,바삭하고 맛있었어요,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,1.0
271,맛있고 배달도 빠릅니다,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
272,양도 많고 빠른 배달푸짐하게 잘먹었어요 콜라와마스크까지  공짜로  주시네요대박나세요,★★★★★,허니버터갈릭스/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,4.0
273,맛은 둘째치고 치킨갯수가 왜 개나 빠져있는지 모르겠네요제가 알기론 핫윙갯수가 개로 아는데  개밖에 없네요그리고 포장도 어째서 배달원이 함부로 빼먹을수있게 해둔지 모르겠습니다제발 이런건 잘 좀 단속좀 부탁드립니다배달원도 배달하는데 눈돌리고 치킨만 건네주길래 뭔가했더니 빼먹은거였네요,★,황금올리브치킨/1,"
맛
★
4
양
★
3
배달
★
1
",2021년 9월,5.0
274,맛이잇습니다 ,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
4
배달
★
5
",2021년 10월,5.0
275,다 좋은데 닭 마리를 부위가 아닌 그냥 조각으러 잘라놓은것마냥 조각이 손바닥만 합니다 먹기 부담스러워요ㅠㅠ 좀 더 조각조각으로 해주셨으면 좋겠습니다,★★★,핫 황금올리브 콤보반반（블랙페퍼＋크리스피）/1,"
맛
★
4
양
★
4
배달
★
4
",2021년 9월,5.0
276,왼전맛있어요올리브치킨,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
277,배달 빠르고 맛있어요,★★★★★,황금올리브치킨순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
278,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
279,배달도 빠르고 역시 비비큐 맛싯쩡,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
280,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
281,배달시간 딱 맞고 맛있어요,★★★★★,"황금올리브닭다리/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
4
",2021년 9월,5.0
282,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,마라핫치킨（순살） L/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,1.0
283,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"다리가 두개 더 세트SET 1/1,극한매운왕갈비치킨/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
284,맛있게 잘 먹었습니당뱀파이어 없어서 아쉽네요 마라핫 너무 안매웠어요 ㅠㅠ매운 치킨 추천좀 해주세용,★★★★★,"황금올리브치킨순살/1,모둠감자튀김/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
285,극한매운왕갈비에 양념도 제대로 안 버무려져있고왜 파가 하나도없나요전에는 항상 파가 양념에 겉이 버무려져있었는데,★★★,황금올리브닭다리/1,"
맛
★
3
양
★
4
배달
★
5
",2021년 9월,5.0
286,치킨 정말 맛잇습니다,★★★★★,"황금올리브닭다리/1,BBQ 모듬볼 10개/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
287,아들이 이것만 먹어요바삭 촉촉 맛있어요,★★★★★,황금올리브치킨순살/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
288,맛잇게잘먹었습니다,★★★★★,황금올리브핫윙/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
289,맛있게 잘 먹었습니다,★★★★★,"핫황올 블랙페퍼 순살/1,코카-콜라 1.25L/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
290,맛있게 잘 먹었습니다,★★★★★,다리가 두개 더 세트SET 1/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
291,맛있었습니다양도 완전 많아서 먹다가 남았어요ㅠㅠ배달도 빨리와서 일찍 먹을 수 있어서 좋았습니다,★★★★★,핫황올 엉치치킨 8조각/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
292,바삭바삭하니 맛있어요      감자튀김도 맛있어요,★★★★★,"핫황올 엉치치킨 4조각/1,황금올리브핫윙/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
293,배달도 빠르고 맛있습니다,★★★★★,황금올리브（반반）/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
294,배달도 빠르고 잘 묵었습니다 수고하시고 사업 번창하세요ㅡ,★★★★★,순살크래커/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
295,맛나요오옹오우ㅡㅇ,★★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
296,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,"황금올리브（반반）/1,모둠감자튀김/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
297,맛나요맛나요맛나요 ㅎㅎ 맛나요맛나요맛나요,★★★★★,황금올리브닭다리/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 9월,5.0
298,비비큐 항상 맛있어요,★★★★★,황금올리브치킨/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
299,치킨 하나가 타서옴,★★★★,"황금올리브닭다리（반반）/1,순살크래커/1","
맛
★
4
양
★
5
배달
★
5
",2021년 9월,5.0
300,맛있다 맛있어 정말 맛있어,★★★★★,"소이갈릭스（윙）/1,치킨무 추가/1","
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
302,신랑오는시간 맞쳐서 주문했는데  분후에 도착한다고 떴는데  도착시간하고 안맞게 왔네요  다른곳보다 맛이 좀 떨어지네요 양두  작은편이구 돈만 아깝네요,★★,"핫황금올리브 크리스피/1,황금올리브치킨순살양념/1","
맛
★
2
양
★
2
배달
★
1
",2021년 10월,4.0
304,맛있게 잘먹었습니다,★★★★★,핫황금올리브 크리스피/1,"
맛
★
5
양
★
5
배달
★
5
",2021년 10월,5.0
